puzzle_id,fen,key_moves,mate_in,rating,solution
2dMDs,2r2rk1/3b1pp1/p3p1n1/qp1pP1N1/3P2P1/2PQ3R/P4P1P/R5K1 w - - 6 23,h3h8,4,1335,h3h8 g8h8 d3h3 g6h4 h3h4 h8g8 h4h7
fg4xB,4rk1b/1b1q1p1p/p5pN/1p6/2p2B2/2Pr3P/PP3QP1/R4R1K w - - 9 31,f4d6,4,2297,f4d6 f8g7 f2f6 g7h6 d6f4 h6h5 f6g5
hzk3r,2kr1bnr/pp1n2p1/3qPp2/8/8/P1N2pP1/2PBBP2/R2QR1K1 b - - 0 18,d6g3,4,2085,d6g3 f2g3 f8c5 d2e3 c5e3 g1f1 h8h1
GaRCA,r3q1k1/1pp3p1/3pr1P1/p3n1B1/6P1/8/1PPQ4/2K4R w - - 2 26,h1h8,4,1381,h1h8 g8h8 d2h2 h8g8 h2h7 g8f8 h7h8
wHkHx,3rkb1r/1Pp2p1p/5np1/1p2N3/4P1b1/2P5/PP4PP/RNB1K2R b KQk - 0 12,d8d1,4,2447,d8d1 e1f2 f6e4 f2e3 f8h6 e3e4 f7f5
KBnPi,5r1k/ppp2pRp/5q1B/5b2/8/bPPrQP2/P6P/K5R1 w - - 7 23,g7g8,4,1639,g7g8 f8g8 g1g8 h8g8 e3e8 a3f8 e8f8
8oAfY,6r1/ppp5/2k5/2p5/3nRN2/7b/PPPP1P2/R1BK4 b - - 2 20,g8g1,4,1376,g8g1 e4e1 h3g4 f2f3 g4f3 f4e2 f3e2
LuImt,8/pp6/6k1/5p2/2nn4/3N3R/PP2r1PP/2KN4 b - - 6 29,e2c2,4,1590,e2c2 c1b1 c4d2 b1a1 c2c1 d3c1 d4c2
sBLgn,r2q3k/1b2N1bp/p7/1p2P1P1/8/5r2/PPP1Q3/2K4R w - - 0 26,h1h7,4,1799,h1h7 h8h7 e2h2 f3h3 h2h3 g7h6 h3h6
nWx2k,r1b1r2k/ppp2p1p/5P1B/2b5/8/3B4/PPP2qPP/R2Q3K w - - 1 18,h6g7,4,1166,h6g7 h8g8 d3h7 g8h7 d1h5 h7g8 h5h8
3I9e9,r3kb1r/1p3Np1/pn2p3/2p1q3/2Pp4/1P1P1Rp1/PBN1B1P1/R2Q2K1 b kq - 0 18,h8h1,4,1351,h8h1 g1h1 e5h5 h1g1 h5h2 g1f1 h2h1
eCQQr,6rk/3nQ1pp/p2P1p2/1p2p3/6R1/BP3qP1/r4P1P/2R3K1 w - - 4 28,e7g7,4,1327,e7g7 g8g7 c1c8 d7f8 c8f8 g7g8 g4g8
QO8W7,5rk1/ppQ2ppp/6n1/2B3q1/8/1P6/r5P1/4RRK1 w - - 3 28,c7f7,4,1725,c7f7 f8f7 e1e8 g6f8 e8f8 f7f8 f1f8
fdAnf,6k1/5pp1/4p2p/Q3P3/2Rq4/5B2/P4PPP/6K1 b - - 0 26,d4a1,4,1217,d4a1 c4c1 a1c1 f3d1 c1d1 a5e1 d1e1
Ihusl,2r3k1/1p1R1rpp/4Q3/p1q1p3/8/P7/1P3PPP/5RK1 b - - 3 25,c5f2,4,1379,c5f2 f1f2 c8c1 d7d1 c1d1 f2f1 d1f1
eS9re,Q7/1R4pp/4pk2/5p2/8/3q1PP1/R1p3KP/8 b - - 0 40,d3e2,4,1817,d3e2 g2h3 e2f1 h3h4 g7g5 h4h5 f1h3
OdtEc,2r1k2r/2q1ppb1/6p1/p1p1P3/2P2n2/1P1Q1BPp/P2R1K1P/3R4 w k - 0 28,f3c6,4,1774,f3c6 e8f8 d3d8 c8d8 d2d8 c7d8 d1d8
MYAN0,5rk1/p5pp/2p5/P2p3Q/4p3/4q1Pb/5R1P/1R4K1 w - - 0 36,h5f7,4,1829,h5f7 f8f7 b1b8 h3c8 b8c8 f7f8 c8f8
Zhn6x,r1q5/p2N1Rpk/1p4r1/5Q1p/4P3/8/P1p3PP/6K1 w - - 2 27,d7f6,4,2303,d7f6 h7h8 f5h5 g6h6 h5h6 g7h6 f7h7
Fd8cY,8/8/8/6p1/5PP1/6kp/6P1/7K b - - 0 57,h3g2,4,1990,h3g2 h1g1 g5f4 g4g5 f4f3 g5g6 f3f2
jKXip,6nr/pB2kppp/4p1q1/4Q3/1b4b1/3P1N2/PP3PPP/n2K3R w - - 10 20,e5c7,4,2291,e5c7 e7f6 c7d8 g8e7 d8d4 e6e5 d4e5
NGlKF,r3q1k1/1b2bp1p/p3p1p1/P7/1p1BnN2/1N4RQ/1Pr3PP/5RK1 w - - 2 24,h3h7,4,1957,h3h7 g8h7 g3h3 e7h4 h3h4 h7g8 h4h8
h862Y,1k1r4/p3Q3/1n6/1qN1P3/1p2B3/1N3P2/PPP5/1K6 b - - 0 43,d8d1,4,1734,d8d1 b3c1 d1c1 b1c1 b5f1 c1d2 b6c4
uAvtn,1r2brk1/6pp/p2p1p2/q2N1P1Q/2ppP3/P4R2/2P3PP/1R5K w - - 2 26,d5e7,4,1532,d5e7 g8h8 h5h7 h8h7 f3h3 e8h5 h3h5
CRtxv,6k1/p4ppp/5q2/8/3p4/1R6/PPr1rP1P/K3R3 w - - 0 28,b3b8,4,842,b3b8 c2c8 b8c8 f6d8 c8d8 e2e8 e1e8
HIFmy,3r1rk1/pp3ppp/2p5/5R1Q/8/PB2n2P/1P4PK/4q3 w - - 5 35,b3f7,4,1239,b3f7 f8f7 h5f7 g8h8 f7f8 d8f8 f5f8
KXJDs,1r1r4/8/7R/2kqQN2/pp1p4/2p5/6PP/7K w - - 1 48,e5c7,4,2432,e5c7 c5b5 f5d4 d5d4 c7c6 b5a5 c6a6
P7xSh,5r2/4rkp1/1p3p2/p1p4R/P1Pp2Q1/1P1Pq3/2K5/5R2 w - - 1 49,f1f6,4,2203,f1f6 f7g8 f6f8 g8f8 h5h8 f8f7 g4f5
qkJjc,2r4b/q4b1k/p2p1pp1/1p1N4/2r1P3/1N3P2/PPPQ2P1/1KR5 w - - 0 26,c1h1,4,2203,c1h1 h7g8 h1h8 g8h8 d2h6 h8g8 d5f6
sNEJ2,1k4nr/1p3ppp/1Nn3b1/8/8/5q2/1P1Q1P2/2R2K1R w - - 4 26,d2d8,4,2570,d2d8 c6d8 b6d7 b8a7 c1a1 f3a3 a1a3
1RhNo,3r3r/1k1p2p1/2p2p2/1p1p3p/RPq4P/4P1Q1/3K1PP1/7R w - - 0 33,a4a7,4,1696,a4a7 b7a7 g3c7 a7a6 h1a1 c4a2 a1a2
Gzlv1,rb4k1/1p2P3/p6p/6p1/Q2P1qn1/2N5/PP2K1B1/R3R3 b - - 4 24,f4e3,4,2258,f4e3 e2d1 e3d3 d1c1 b8f4 e1e3 f4e3
Jrd2q,r2q1r1k/1bp1b1pB/p1npP2p/1p1n4/3P3N/4B2P/PPQ2PP1/R3R1K1 w - - 2 23,h4g6,4,1579,h4g6 h8h7 g6f8 h7g8 c2h7 g8f8 h7h8
yGHd8,7k/ppp3p1/r4p1p/2PB4/1q1NP3/8/2K4R/7R w - - 2 42,h2h6,4,1221,h2h6 g7h6 h1h6 h8g7 d4f5 g7f8 h6h8
BKglo,3rr2k/1p4pp/pQ6/2p5/2b5/P3RN2/1P3RPP/6K1 b - - 0 28,d8d1,4,1598,d8d1 f3e1 d1e1 e3e1 e8e1 f2f1 e1f1
Gq53G,r4r2/pp1b1ppk/8/1q1pn3/5R2/6R1/P1PQ2PP/7K w - - 6 25,f4h4,4,2059,f4h4 h7g8 g3g7 g8g7 d2h6 g7g8 h6h8
VwCHa,2k2r2/ppp1Q3/8/3Np2p/3n4/3P4/PPPB1qPP/R2K3R b - - 8 24,f2e2,4,1351,f2e2 d1c1 f8f1 h1f1 e2f1 d2e1 f1e1
U0LrM,r4rk1/5ppp/3p4/p3nN1R/Bp4q1/6Q1/PPP5/1K6 w - - 0 25,f5e7,4,1580,f5e7 g8h8 h5h7 h8h7 g3h2 g4h5 h2h5
7lNpy,r1kq3r/p1p5/1p3p2/8/2QPP3/N1P3p1/PP4P1/R1B2RK1 b - - 1 20,h8h1,4,1169,h8h1 g1h1 d8h8 c1h6 h8h6 h1g1 h6h2
if1FG,5rk1/p4ppp/1p2p3/3rq3/8/P1RP1QPP/1P4K1/5R2 w - - 0 24,f3f7,4,1546,f3f7 f8f7 c3c8 d5d8 c8d8 f7f8 f1f8
G0jb1,6k1/2R4p/6p1/1r3p1n/1Pp4P/2Pb1K2/B2r4/R7 w - - 0 43,a2c4,4,1527,a2c4 d3c4 a1a8 b5b8 a8b8 d2d8 b8d8
1hm6i,5rk1/1r3ppp/2NQ4/1P6/R4p1b/2P5/1P3qPP/5B1K w - - 1 31,d6f8,4,1730,d6f8 g8f8 a4a8 b7b8 a8b8 h4d8 b8d8
ZaQgV,2kN4/2p2p1Q/p3b3/3p2q1/8/1P1PP3/PBP3r1/RN1K3R b - - 2 23,e6g4,4,1953,e6g4 d1c1 g5e3 b1d2 e3d2 c1b1 d2c2
cft2O,5rk1/p1R2ppp/1p2p3/7Q/3rP3/1P2q3/P5PP/5R1K w - - 2 23,h5f7,4,1638,h5f7 f8f7 c7c8 d4d8 c8d8 f7f8 f1f8
I1Rxt,rnb4r/5R1p/1pk1p1p1/p1p5/4P3/1QP5/PP2q1PP/3R3K w - - 0 21,d1d6,4,2353,d1d6 c6d6 b3b6 d6e5 b6c5 e5e4 c5d4
xM99b,5r2/p5kp/8/3r2P1/5P1Q/2qp3P/P3R3/6K1 w - - 0 37,e2e7,4,1822,e2e7 f8f7 h4h6 g7h8 e7e8 f7f8 e8f8
UajSj,6Q1/p4Bp1/7k/P3pp2/1P1n2q1/6P1/5PK1/8 b - - 1 42,g4f3,4,1537,g4f3 g2h2 f3f2 h2h3 f2f1 h3h4 d4f3
BKPLI,4nb1r/2kr1ppp/3p4/2pQ2P1/q4P2/2P5/7P/1R4K1 w - - 0 25,d5b7,4,1340,d5b7 c7d8 b7b8 d8e7 b1e1 a4e4 e1e4
z5L74,8/5Q1p/4p2k/4qp2/2P3r1/5R1K/P5P1/8 b - - 11 42,g4h4,4,1819,g4h4 h3h4 e5h2 f3h3 h2f4 g2g4 f4g4
d8xe5,2r2k2/p2bpPbQ/3p4/8/1prNP1P1/4BP2/qPP5/2KR3R b - - 0 21,c4c2,4,2455,c4c2 d4c2 c8c2 c1c2 a2b2 c2d3 d7b5
SjKyM,6k1/5R2/2p2K1P/1p4P1/4r3/p2n4/8/8 w - - 0 41,h6h7,4,1988,h6h7 g8h8 f7f8 h8h7 g5g6 h7h6 f8h8
bsC1o,rnb2rk1/ppq3pp/2pb4/3p2Bn/3PP3/2N1N2P/PPP1B1P1/R2Q1RK1 b - - 0 13,d6h2,4,1776,d6h2 g1h1 h5g3 h1h2 g3f1 h2g1 c7h2
9FMDL,r5k1/1p1b3p/2p3p1/6Q1/1qpP2P1/1P2B2P/1KP5/R7 b - - 1 33,c4c3,4,1412,c4c3 b2b1 a8a1 b1a1 b4a3 a1b1 a3b2
mKq9n,8/2RQ4/3p1qpk/3Pp3/4Pp1p/5P1P/1r2n1PK/8 w - - 4 42,d7h7,4,2063,d7h7 h6g5 h7h4 g5h4 c7h7 h4g5 h3h4
Vjm2Z,2r3k1/2r4p/p5pP/1p1pRqP1/3Q4/1N6/PPP5/1K2R3 b - - 9 33,f5c2,4,917,f5c2 b1a1 c2c1 b3c1 c7c1 e1c1 c8c1
TkCJ1,r3rn1k/pR4Rp/2p1b3/4N3/2Bq4/4p3/Q4P2/6K1 w - - 1 30,g7h7,4,2032,g7h7 f8h7 e5g6 h8g8 c4e6 e8e6 a2e6
sSuUX,r1b2brk/5ppp/p3p2B/1p2P3/6Q1/6RP/PPq3PK/3R4 w - - 2 25,h6g7,4,1991,h6g7 f8g7 g4g7 g8g7 d1d8 g7g8 g3g8
EfdJz,3r3k/6p1/p5qp/1p2p2r/3PNp1n/PQP2P1P/6PK/3R2R1 b - - 2 33,g6g2,4,2132,g6g2 g1g2 h4f3 h2h1 h5h3 g2h2 h3h2
pB3I0,1r4k1/6bp/4P1p1/3Q4/7P/2P3PK/2b5/1r6 w - - 1 35,e6e7,4,1354,e6e7 g8h8 d5d8 b8d8 e7d8q g7f8 d8f8
LXT8y,2k4r/ppp2p2/3p1R2/3P4/4PQq1/2N3p1/PPP3P1/5RK1 b - - 2 21,h8h1,4,1471,h8h1 g1h1 g4h5 f4h4 h5h4 h1g1 h4h2
koWm8,7k/p5pp/8/8/3q4/5r1P/P1R3PK/4r3 w - - 0 31,c2c8,4,924,c2c8 d4d8 c8d8 e1e8 d8e8 f3f8 e8f8
Ts3KX,r3qr2/1b2b2k/p3p2N/1p1p2pQ/P1pPn3/2P1P1B1/1P3PPP/R4RK1 w - - 1 21,h6f7,4,2441,h6f7 h7g7 h5h6 g7f7 h6h7 f7f6 g3e5
5MECe,1k6/7R/1pR1r3/1P2r2p/P7/2P2PP1/5K2/8 b - - 2 52,e5e2,4,905,e5e2 f2g1 e2e1 g1g2 e6e2 g2h3 e1h1
MS4HY,8/1R6/p4k2/2R5/6P1/4nPK1/r6P/8 b - - 2 50,e3f1,4,1765,e3f1 g3f4 a2a4 b7b4 a4b4 c5c4 b4c4
FRp0w,1r4k1/4qpp1/2n1p1p1/p2pP1N1/3P4/2P1Q2R/P5PP/1r3RK1 w - - 5 27,h3h8,4,1452,h3h8 g8h8 e3h3 h8g8 h3h7 g8f8 h7h8
J7mL8,6k1/pb3r2/1p1Q4/3p4/6P1/2P5/PP1n1q2/K6R w - - 2 29,d6d8,4,2275,d6d8 f7f8 d8g5 g8f7 h1h7 f7e6 g5e7
T5Yo9,3rr1k1/R5pp/2N1p3/8/2N5/2nn4/5PPP/5RK1 b - - 1 25,c3e2,4,1565,c3e2 g1h1 d3f2 f1f2 d8d1 f2f1 d1f1
YRjVY,5r2/pkpr4/1pp1N1pp/2q5/4Q3/1P6/P1P2PPP/3R1RK1 b - - 1 22,c5f2,4,1556,c5f2 f1f2 d7d1 e4e1 d1e1 f2f1 e1f1
tKszC,3rr3/2pk2p1/8/1n1B2Pp/Q2P1B2/7q/5P2/6K1 w - - 0 34,a4b5,4,2037,a4b5 d7e7 b5c5 d8d6 c5c7 d6d7 f4d6
yIY9Q,5rk1/pp6/q2Np1p1/3nP3/3P2p1/1P3R2/P7/5RK1 w - - 0 33,f3f8,4,1238,f3f8 g8h7 f1f7 h7h6 f8h8 h6g5 d6e4
rWgOJ,1r3r2/p1p1R3/1p2Q2p/4R1pk/1PP2p2/3q3P/P1b3P1/6K1 w - - 8 30,e6g4,4,1941,e6g4 h5g6 e5e6 f8f6 e6f6 g6f6 g4e6
RluyZ,3q2rk/p6p/2p2p2/5N2/2Q1pb2/7R/PPP3P1/6K1 w - - 4 42,h3h7,4,1632,h3h7 h8h7 c4f7 h7h8 f7h5 f4h6 h5h6
9TPgV,r1r3k1/p2b2pN/4p1P1/1p1pPp2/2pP3Q/8/P3q2P/6RK w - - 8 32,h7f6,4,1540,h7f6 g8f8 h4h8 f8e7 h8g7 e7d8 g7d7
s7lab,r2q1k1r/pp2b1p1/2pp1nQ1/6Np/4P3/1bN4P/1P3PP1/R1B1K2R w KQ - 0 16,c3d5,4,1654,c3d5 b3d5 e4d5 d8e8 g5e6 f8g8 g6g7
vGgyn,5r2/5r1k/p2R3p/1p6/5p2/P5QP/5PPK/2q5 w - - 0 34,g3g6,4,1097,g3g6 h7h8 g6h6 h8g8 d6g6 f7g7 h6g7
ZY4AC,8/7P/2B5/8/5k2/3ppp2/8/4K3 b - - 0 53,f3f2,4,2238,f3f2 e1f1 f4g3 c6f3 g3f3 h7h8q e3e2
2q4xq,5rk1/pp3ppp/1q4r1/3pPQB1/3n4/1P4P1/P6P/2R2R1K w - - 0 26,f5f7,4,1655,f5f7 f8f7 c1c8 b6d8 c8d8 f7f8 f1f8
OnurL,7r/2k5/8/2b5/5Pbp/2P1P3/P1BB3P/R1K3R1 b - - 3 32,c5a3,4,1210,c5a3 c1b1 h8b8 c2b3 g4f5 e3e4 f5e4
lNje2,2kr3r/p1p2p1p/1pn1p1p1/1Bq1P3/2p2P2/3R4/2PQ1P1P/1K1R4 w - - 0 20,b5a6,4,1963,b5a6 c8b8 d3d8 h8d8 d2d8 c6d8 d1d8
pG62n,r4rk1/pp1n1ppp/3p4/8/2B2q2/2B2P2/P4P1P/3R2RK w - - 6 17,g1g7,4,2236,g1g7 g8h8 g7g8 h8g8 d1g1 f4g3 g1g3
vP7r2,2r1r1k1/1b3p1p/p2P1np1/1p2p3/6Q1/P5RR/BP3PPP/2qN2K1 w - - 2 30,g4g6,4,1951,g4g6 h7g6 g3g6 g8f8 h3h8 f6g8 g6g8
XbecA,4r1k1/5ppp/4r3/pP6/PNRPn3/8/1B3P1P/5RK1 b - - 0 29,e6g6,4,1983,e6g6 g1h1 e4f2 f1f2 e8e1 f2f1 e1f1
BRRlt,4r3/p1p2p1k/1r3Pp1/2q1P2p/3p4/1P1Q3R/P5PP/4R2K w - - 0 31,h3h5,4,2362,h3h5 h7g8 d3h3 g6h5 h3g3 g8h8 g3g7
sLf2A,5k2/7p/4b2r/3p3q/3Qp3/P3P1Pp/2R2P2/5BK1 b - - 1 32,h3h2,4,1638,h3h2 g1h1 h5f3 f1g2 f3g2 h1g2 h2h1q
mwgXt,6k1/5pbp/3p4/3P1q2/2p5/5P1P/1r1BQ3/4R1K1 w - - 0 34,e2e8,4,2033,e2e8 g7f8 e8f8 g8f8 d2h6 f8g8 e1e8
uJA3e,1k6/5Rp1/2K5/P1N5/1r5p/7P/1r6/8 w - - 0 48,c5a6,4,2362,c5a6 b8a8 a6c7 a8a7 c7b5 a7a6 f7a7
CcoGG,2kr3r/4Q3/p3p3/3qP3/8/P1B2NPp/2P4P/5R1K b - - 0 25,d5f3,4,1564,d5f3 f1f3 d8d1 c3e1 d1e1 f3f1 e1f1
2OzYs,3Q2rk/3b3n/2p5/pp1pp3/3q4/8/PPPB4/2K4R w - - 4 34,d8f6,4,2328,d8f6 g8g7 f6f8 g7g8 h1h7 h8h7 f8h6
fwHs2,4k3/pp3ppp/3P4/Q1p3q1/5n2/N4BPb/PPP2P1P/6K1 b - - 1 19,f4e2,4,1074,f4e2 f3e2 g5c1 e2d1 c1d1 a5e1 d1e1
UAxAA,3k4/6Q1/1qp1p1B1/p1nnP1N1/8/1p6/bP1B1r1P/2KR3R b - - 2 29,c5d3,4,2217,c5d3 g6d3 b6c5 d2c3 c5c3 b2c3 b3b2
cF44l,2rqk2r/1b1np1b1/p2pp1p1/1ppn4/3P4/2P1BN1P/PPQN1PP1/R4RK1 w k - 0 14,c2g6,4,1700,c2g6 e8f8 f3g5 d8e8 g5e6 f8g8 g6g7
E6kzM,5Q2/R6p/2p3p1/3p1bk1/3P4/2P2P1P/1r2q1P1/6K1 w - - 4 37,h3h4,4,1954,h3h4 g5f4 f8h6 f4g3 h6g5 f5g4 g5g4
co67k,4bk2/1R4p1/p7/6P1/3R1N2/8/Pr3r2/3K4 w - - 0 30,f4e6,4,1629,f4e6 f8g8 b7g7 g8h8 d4h4 e8h5 h4h5
874qw,4r2k/6p1/7p/pP1Q4/3PB3/1P4Pb/5q1P/2R1R2K b - - 2 30,h3g2,4,1650,h3g2 e4g2 e8e1 c1e1 f2e1 g2f1 e1f1
zEkyg,5rk1/5ppp/2p3r1/1p6/p1pRb2q/2P1P1P1/PP2BP1P/3RQ1K1 b - - 2 26,h4h2,4,1638,h4h2 g1h2 g6h6 e2h5 h6h5 h2g1 h5h1
yAZom,2R5/5pkp/2Pp2r1/3Pp3/1P2Rp1q/5P1P/P3QbP1/7K b - - 2 36,g6g2,4,1534,g6g2 c8g8 g7g8 h1g2 h4g3 g2f1 g3g1
C93XG,2b1r3/2p3kp/1p1p2pN/p1q5/2P3Q1/2PB4/P4RPK/4r3 w - - 2 37,f2f7,4,1820,f2f7 g7h8 f7h7 h8h7 g4g6 h7h8 h6f7
DbC3b,4q2k/1p4pp/2b2P1b/p7/P1Qp2R1/1B6/1PP3PP/4r1RK b - - 0 35,e1g1,4,1428,e1g1 h1g1 e8e1 c4f1 h6e3 g1h1 e1f1
ENyxP,5rk1/5p2/1p1p2p1/pP2r3/P1Pp1RQP/5R1K/8/4q3 w - - 4 37,g4g6,4,1734,g4g6 f7g6 f4f8 g8h7 f3f7 h7h6 f8h8
AbLqM,rn5k/5Bpp/3p1b2/p1p1p3/P3K3/2p5/NP1r4/6RR w - - 0 28,h1h7,4,1286,h1h7 h8h7 g1h1 d2h2 h1h2 f6h4 h2h4
QQAt6,2q1k3/5p2/p2p1P1Q/1p2p2p/4P1b1/3P4/PP5P/2R4K b - - 6 30,g4f3,4,1478,g4f3 h1g1 c8g4 g1f1 g4g2 f1e1 g2e2
RjMg9,r1bq2k1/pp3rp1/3pnbQR/2p2p2/8/2NB4/PP3PPP/5RK1 w - - 1 18,g6h7,4,2177,g6h7 g8f8 h7h8 f8e7 c3d5 e7d7 d3b5
UPfj4,6k1/pQ2np1p/3b2pB/8/5P1P/6P1/PPr2q2/4R2K w - - 2 30,b7a8,4,1388,b7a8 c2c8 a8c8 e7c8 e1e8 d6f8 e8f8
e7h6u,5rk1/B4ppp/2p5/3b4/1b6/P7/1P2PPPP/R2K1B1R b - - 0 15,d5b3,4,1657,d5b3 d1c1 f8d8 a7d4 d8d4 e2e3 d4d1
8rQwB,4rk2/8/1R4p1/p2Q1p2/8/4rPP1/4RK2/8 b - - 0 42,e3e2,4,930,e3e2 f2g1 e2e1 g1h2 e8e2 h2h3 e1h1
KP5ej,2r1r3/1b3pk1/1b6/pp1pPPN1/2q2B1P/P2Q4/1P1K4/3NR3 w - - 3 32,f5f6,4,2024,f5f6 g7f8 g5h7 f8g8 d3g3 g8h8 g3g7
rcVmU,2r2k1r/p4ppp/n4n2/8/1p3Q2/1P6/P1q2PPP/3RR1K1 w - - 0 25,f4d6,4,1321,f4d6 f8g8 d6d8 c8d8 d1d8 f6e8 e1e8
wFikq,6kr/1p5r/2n3pB/5b2/p2p3Q/P7/1qP2PPP/4R1K1 w - - 1 27,h4f6,4,2203,h4f6 h7e7 f6f8 g8h7 e1e7 c6e7 f8g7
IxUOa,r6r/1k1p1p2/RPp2n2/2q3b1/Q1N1P1p1/3P2P1/1B4BP/R6K b - - 6 26,h8h2,4,2138,h8h2 h1h2 a8h8 g2h3 c5f2 h2h1 h8h3
LM9K8,8/R6R/6p1/p7/5k2/7P/r5P1/7K b - - 2 48,f4g3,4,1426,f4g3 a7a5 a2a5 h7f7 a5a1 f7f1 a1f1
G8pUw,2r2k2/7p/p4Pp1/1p1QR3/6P1/2qp3P/P1P5/3K4 w - - 2 32,d5d6,4,1896,d5d6 f8g8 d6e6 g8h8 e6e8 c8e8 e5e8
uMzdq,5rk1/1p4p1/2p4p/4R3/3PQ3/r3P3/3q1PPP/5RK1 b - - 2 26,d2f2,4,1478,d2f2 f1f2 a3a1 e4b1 a1b1 f2f1 f8f1
jmui7,3n2rk/P7/4ppr1/1PQp4/2pP4/2q3P1/2N1RP2/R5K1 b - - 0 44,g6g3,4,1998,g6g3 f2g3 c3g3 g1h1 g3f3 e2g2 f3g2
VgDUy,rnk2b1r/ppp3pp/b7/3QN2n/3P3q/6p1/PPP4P/RNB3KR w - - 3 14,d5e6,4,1812,d5e6 b8d7 e6d7 c8b8 d7e8 h4d8 e8d8
rX6AV,5rk1/p5pp/1p2pb2/1q1p3B/5PP1/3Q1NK1/Pr6/7R w - - 2 30,d3h7,4,1735,d3h7 g8h7 h5f7 b2h2 h1h2 f6h4 h2h4
hLCLn,1k5r/pPp2p1p/3r4/2bn2pq/5p2/P1N2B2/1PPB2PP/R3QR1K b - - 0 16,h5h2,4,1828,h5h2 h1h2 d6h6 f3h5 h6h5 e1h4 h5h4
tktBr,7r/5B2/2R5/R7/4rkp1/8/6P1/6K1 b - - 6 44,h8h1,4,2139,h8h1 g1h1 e4e1 h1h2 g4g3 h2h3 e1h1
r2erv,r4rk1/pp2bppp/2n1p3/8/2P5/1P1n1P2/PBKN1P1P/R5R1 w - - 0 15,g1g7,4,2169,g1g7 g8h8 g7g8 h8g8 a1g1 e7g5 g1g5
L8waW,R4Q2/6pk/7p/5b2/3q4/8/6P1/5K2 b - - 18 53,f5d3,4,1715,f5d3 f1e1 d4e3 e1d1 e3e2 d1c1 e2c2
8xO3L,5r2/p1Q2pk1/3pPRp1/4p3/4P3/2P1P1pP/1r2q1P1/5RK1 w - - 1 32,f6f7,4,1989,f6f7 f8f7 f1f7 g7h6 f7h7 h6g5 c7e7
70QuC,5rk1/1Q3ppp/p1q5/1p6/6P1/1P6/2r3PP/3R1R1K w - - 4 28,b7f7,4,1320,b7f7 f8f7 d1d8 c6e8 d8e8 f7f8 f1f8
KI39c,5k2/R5pp/8/4pK1P/8/4r1P1/8/8 w - - 4 51,f5e6,4,1849,f5e6 g7g6 h5h6 e3c3 a7a8 c3c8 a8c8
kXE96,8/8/8/5p1P/4p3/4Pkp1/5P2/5K2 b - - 0 59,g3f2,4,2120,g3f2 h5h6 f5f4 h6h7 f4e3 h7h8q e3e2
GSiGi,r2q1rk1/1bpp2p1/1p2p1Qp/p2nP1b1/8/2PB3P/PP3PP1/RN3RK1 w - - 0 16,g6h7,4,1270,g6h7 g8f7 d3g6 f7e7 h7g7 f8f7 g7f7
ENGxS,R7/ppk1p3/2p1Q1Bp/4P2p/3q2n1/8/PP4PP/1R5K b - - 4 21,g4f2,4,1585,g4f2 h1g1 f2h3 g1h1 d4g1 b1g1 h3f2
UYUAv,4r1k1/3q1p1p/p5p1/1p2rb2/1P3Q2/P4BP1/2P2PKP/1R1R4 b - - 6 25,f5h3,4,1638,f5h3 g2g1 d7d1 b1d1 e5e1 d1e1 e8e1
tm92E,6rk/4nq2/1p1p2rp/pBp1P3/P3P2Q/2P5/1P4PP/R4RK1 b - - 0 23,g6g2,4,1620,g6g2 g1h1 g2g1 f1g1 f7f3 g1g2 f3g2
OhnWf,8/1p5p/3kp3/7P/p2Pp2Q/4PrP1/qP1B4/7K w - - 0 29,h4d8,4,2260,h4d8 d6c6 d8c8 c6b5 c8c5 b5a6 c5a5
s5GMj,5k2/pp2qprR/1np2r2/3p4/3P4/1P1B2PQ/P4PK1/2b5 w - - 10 34,h7h8,4,1920,h7h8 g7g8 h8g8 f8g8 h3h7 g8f8 h7h8
xQmU5,2k5/1pp5/p7/2NP4/1P3Qb1/P7/1qBK1R2/7r b - - 8 31,h1d1,4,2171,h1d1 d2e3 b2c3 c5d3 d1e1 f2e2 e1e2
jJtyL,5rk1/5ppp/6r1/1N3b2/P2P1P2/2Pn4/2B2P1P/R4R1K b - - 4 24,f5h3,4,2675,f5h3 f4f5 g6g4 f2f3 h3g2 h1g1 g2f3
JgR9H,r4k1r/ppp2ppp/3n4/3PQ3/1BqP2b1/8/P1P2KPP/R3R3 w - - 7 19,b4d6,4,1928,b4d6 c7d6 e5e7 f8g8 e7e8 a8e8 e1e8
ysFJ7,1r3Nk1/p5pp/2p5/3pp2P/8/2KQ4/P1P2qP1/1R5R b - - 5 28,d5d4,4,1696,d5d4 c3c4 f2f7 f8e6 f7e6 c4c5 e6d5
EcoxI,6k1/Q4p1p/6pP/p1p1p1P1/2PbN1q1/1P1K4/P4P2/8 b - - 7 36,g4d1,4,2391,g4d1 e4d2 e5e4 d3e4 d1e2 e4d5 e2e6
HCvn7,3kr2r/pp4p1/2q2b2/8/4PPQ1/BPP3Pp/7P/RN3R1K b - - 0 26,c6e4,4,1193,c6e4 g4f3 e4f3 f1f3 e8e1 f3f1 e1f1
XRogH,rnb4r/p1q2ppk/1p1p2n1/2pP2B1/5P2/2N4P/PP4P1/R2QR1K1 w - - 1 18,d1h5,4,1261,d1h5 h7g8 e1e8 g6f8 e8f8 g8f8 h5h8
